environment,population,topology,sanctioning,rep,agent_id,n_rounds_classified,judge_aware_rate,judge_fair_rate,kw_aware_rate,kw_fair_rate
triage,mixed,fully_connected,on,rep7,MSMXT-02,15,0.0,0.0,0.0,0.0
triage,mixed,fully_connected,on,rep7,MSMXT-03,15,0.8,0.9333,0.5333,0.8667
triage,mixed,fully_connected,on,rep7,MSMXT-04,15,0.8,1.0,1.0,0.8667
triage,mixed,fully_connected,on,rep7,MSMXT-05,15,0.0,0.0,0.0,0.0
triage,mixed,fully_connected,on,rep7,MSMXT-06,15,0.9333,0.6,0.8,0.4667
triage,mixed,fully_connected,on,rep7,MSMXT-07,15,0.8,0.9333,1.0,0.6667
triage,mixed,fully_connected,on,rep7,MSMXT-08,15,0.0,0.0,0.0,0.0
triage,mixed,fully_connected,on,rep7,MSMXT-09,15,0.8667,0.4,0.8,0.2
triage,mixed,fully_connected,on,rep7,MSMXT-10,15,0.8667,1.0,0.8,0.8667
triage,mixed,fully_connected,on,rep7,MSMXT-11,15,0.0,0.0,0.0,0.0
triage,mixed,fully_connected,on,rep7,MSMXT-12,15,1.0,0.2667,0.8,0.3333
triage,mixed,fully_connected,on,rep7,MSMXT-13,15,0.8,0.8667,0.8,0.6
triage,mixed,fully_connected,on,rep7,MSMXT-14,15,0.0,0.0,0.0,0.0
triage,mixed,fully_connected,on,rep7,MSMXT-15,15,0.8667,0.3333,0.9333,0.2
triage,mixed,fully_connected,on,rep7,MSMXT-16,15,0.6667,1.0,1.0,0.8667
triage,mixed,fully_connected,on,rep7,MSMXT-17,15,0.0,0.0,0.0,0.0
triage,mixed,fully_connected,on,rep7,MSMXT-18,15,1.0,0.2667,0.9333,0.4
triage,mixed,fully_connected,on,rep7,MSMXT-19,15,0.9333,0.7333,1.0,0.4667
triage,mixed,fully_connected,on,rep7,MSMXT-20,15,0.0,0.0,0.0,0.0
triage,mixed,fully_connected,on,rep8,MSMXT-01,15,0.4667,1.0,1.0,0.8
triage,mixed,fully_connected,on,rep8,MSMXT-02,15,0.0,0.0,0.0,0.0
triage,mixed,fully_connected,on,rep8,MSMXT-03,15,0.9333,0.3333,0.8,0.2667
triage,mixed,fully_connected,on,rep8,MSMXT-04,15,0.8667,1.0,0.8,0.6667
triage,mixed,fully_connected,on,rep8,MSMXT-05,15,0.0,0.0,0.0,0.0
triage,mixed,fully_connected,on,rep8,MSMXT-06,15,0.8,0.6,0.8,0.2
triage,mixed,fully_connected,on,rep8,MSMXT-07,15,0.9333,1.0,0.8667,0.6667
triage,mixed,fully_connected,on,rep8,MSMXT-08,15,0.0,0.0,0.0,0.0
triage,mixed,fully_connected,on,rep8,MSMXT-09,15,1.0,0.2667,0.8667,0.2667
triage,mixed,fully_connected,on,rep8,MSMXT-10,15,0.6667,1.0,1.0,1.0
triage,mixed,fully_connected,on,rep8,MSMXT-11,15,0.0,0.0,0.0,0.0
triage,mixed,fully_connected,on,rep8,MSMXT-12,15,0.8667,0.9333,0.8,0.8
triage,mixed,fully_connected,on,rep8,MSMXT-13,15,1.0,0.9333,0.9333,0.6
triage,mixed,fully_connected,on,rep8,MSMXT-14,15,0.0,0.0,0.0,0.0
triage,mixed,fully_connected,on,rep8,MSMXT-15,15,0.8,0.8,0.5333,0.8
triage,mixed,fully_connected,on,rep8,MSMXT-16,15,0.7333,0.8,0.7333,0.3333
triage,mixed,fully_connected,on,rep8,MSMXT-17,15,0.0,0.0,0.0,0.0
triage,mixed,fully_connected,on,rep8,MSMXT-18,15,0.7333,0.4667,0.6,0.4
triage,mixed,fully_connected,on,rep8,MSMXT-19,15,0.7333,0.8667,1.0,0.8667
triage,mixed,fully_connected,on,rep8,MSMXT-20,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep1,MSMXT-01,15,0.6667,0.8667,1.0,0.4667
triage,mixed,clustered,off,rep1,MSMXT-02,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep1,MSMXT-03,15,0.8,0.8667,0.6,0.4
triage,mixed,clustered,off,rep1,MSMXT-04,15,0.8,0.8667,0.8667,0.5333
triage,mixed,clustered,off,rep1,MSMXT-05,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep1,MSMXT-06,15,0.8667,0.9333,0.6,0.8
triage,mixed,clustered,off,rep1,MSMXT-07,15,0.8,1.0,1.0,0.9333
triage,mixed,clustered,off,rep1,MSMXT-08,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep1,MSMXT-09,15,0.8667,0.6667,0.6667,0.1333
triage,mixed,clustered,off,rep1,MSMXT-10,15,0.9333,1.0,0.8,0.9333
triage,mixed,clustered,off,rep1,MSMXT-11,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep1,MSMXT-12,15,0.8667,0.3333,0.2667,0.2667
triage,mixed,clustered,off,rep1,MSMXT-13,15,0.6667,0.9333,0.8,0.6
triage,mixed,clustered,off,rep1,MSMXT-14,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep1,MSMXT-15,15,0.8667,0.6667,0.7333,0.2667
triage,mixed,clustered,off,rep1,MSMXT-16,15,1.0,1.0,1.0,1.0
triage,mixed,clustered,off,rep1,MSMXT-17,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep1,MSMXT-18,15,0.7333,0.3333,0.6667,0.2
triage,mixed,clustered,off,rep1,MSMXT-19,15,0.9333,1.0,0.8667,0.5333
triage,mixed,clustered,off,rep1,MSMXT-20,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep2,MSMXT-01,15,0.9333,1.0,1.0,0.9333
triage,mixed,clustered,off,rep2,MSMXT-02,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep2,MSMXT-03,15,0.8667,0.5333,0.6,0.4
triage,mixed,clustered,off,rep2,MSMXT-04,15,0.8,0.9333,0.8667,0.6667
triage,mixed,clustered,off,rep2,MSMXT-05,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep2,MSMXT-06,15,0.8,0.4667,0.4,0.1333
triage,mixed,clustered,off,rep2,MSMXT-07,15,0.8,1.0,0.9333,0.8667
triage,mixed,clustered,off,rep2,MSMXT-08,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep2,MSMXT-09,15,0.9333,0.7333,0.8,0.4
triage,mixed,clustered,off,rep2,MSMXT-10,15,0.8667,1.0,0.8,0.3333
triage,mixed,clustered,off,rep2,MSMXT-11,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep2,MSMXT-12,15,0.8,0.4,0.7333,0.4
triage,mixed,clustered,off,rep2,MSMXT-13,15,0.8667,0.6667,0.6,0.2
triage,mixed,clustered,off,rep2,MSMXT-14,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep2,MSMXT-15,15,0.6667,0.2,0.6,0.1333
triage,mixed,clustered,off,rep2,MSMXT-16,15,0.6,0.9333,0.9333,0.7333
triage,mixed,clustered,off,rep2,MSMXT-17,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep2,MSMXT-18,15,0.9333,0.6,0.9333,0.2
triage,mixed,clustered,off,rep2,MSMXT-19,15,0.8,0.8667,0.9333,0.5333
triage,mixed,clustered,off,rep2,MSMXT-20,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep3,MSMXT-01,15,0.9333,1.0,0.6,0.7333
triage,mixed,clustered,off,rep3,MSMXT-02,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep3,MSMXT-03,15,1.0,1.0,0.4667,0.8
triage,mixed,clustered,off,rep3,MSMXT-04,15,0.8667,1.0,0.6,0.8
triage,mixed,clustered,off,rep3,MSMXT-05,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep3,MSMXT-06,15,0.8667,0.5333,0.5333,0.4667
triage,mixed,clustered,off,rep3,MSMXT-07,15,0.8667,1.0,0.9333,0.3333
triage,mixed,clustered,off,rep3,MSMXT-08,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep3,MSMXT-09,15,0.8667,0.7333,0.6667,0.3333
triage,mixed,clustered,off,rep3,MSMXT-10,15,0.8,0.9333,0.6667,0.8
triage,mixed,clustered,off,rep3,MSMXT-11,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep3,MSMXT-12,15,0.8,0.4667,0.5333,0.4667
triage,mixed,clustered,off,rep3,MSMXT-13,15,0.6667,1.0,0.8667,0.9333
triage,mixed,clustered,off,rep3,MSMXT-14,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep3,MSMXT-15,15,0.8,0.4,1.0,0.3333
triage,mixed,clustered,off,rep3,MSMXT-16,15,0.9333,0.9333,0.9333,0.8
triage,mixed,clustered,off,rep3,MSMXT-17,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep3,MSMXT-18,15,0.8,0.4667,0.6,0.2667
triage,mixed,clustered,off,rep3,MSMXT-19,15,0.9333,1.0,1.0,0.8667
triage,mixed,clustered,off,rep3,MSMXT-20,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep4,MSMXT-01,15,0.7333,1.0,0.9333,0.8667
triage,mixed,clustered,off,rep4,MSMXT-02,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep4,MSMXT-03,15,0.8,0.2667,0.0667,0.4
triage,mixed,clustered,off,rep4,MSMXT-04,15,0.7333,1.0,0.9333,0.4667
triage,mixed,clustered,off,rep4,MSMXT-05,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep4,MSMXT-06,15,0.8,0.4,0.6667,0.2667
triage,mixed,clustered,off,rep4,MSMXT-07,15,1.0,1.0,1.0,0.6667
triage,mixed,clustered,off,rep4,MSMXT-08,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep4,MSMXT-09,15,0.8667,0.7333,0.6667,0.1333
triage,mixed,clustered,off,rep4,MSMXT-10,15,0.8667,1.0,0.9333,1.0
triage,mixed,clustered,off,rep4,MSMXT-11,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep4,MSMXT-12,15,0.8,0.6,0.5333,0.1333
triage,mixed,clustered,off,rep4,MSMXT-13,15,0.8667,0.9333,0.8667,0.2
triage,mixed,clustered,off,rep4,MSMXT-14,15,0.0,0.0,0.1333,0.0
triage,mixed,clustered,off,rep4,MSMXT-15,15,0.9333,0.6667,0.7333,0.2
triage,mixed,clustered,off,rep4,MSMXT-16,15,0.8667,0.9333,1.0,0.0667
triage,mixed,clustered,off,rep4,MSMXT-17,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep4,MSMXT-18,15,0.8,0.5333,0.5333,0.2667
triage,mixed,clustered,off,rep4,MSMXT-19,15,0.6667,1.0,1.0,0.9333
triage,mixed,clustered,off,rep4,MSMXT-20,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep5,MSMXT-01,15,0.8667,1.0,0.9333,1.0
triage,mixed,clustered,off,rep5,MSMXT-02,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep5,MSMXT-03,15,0.8667,0.6,0.6,0.2
triage,mixed,clustered,off,rep5,MSMXT-04,15,0.7333,1.0,0.9333,0.7333
triage,mixed,clustered,off,rep5,MSMXT-05,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep5,MSMXT-06,15,0.8667,0.4667,0.7333,0.3333
triage,mixed,clustered,off,rep5,MSMXT-07,15,0.9333,1.0,0.9333,0.6
triage,mixed,clustered,off,rep5,MSMXT-08,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep5,MSMXT-09,15,0.8667,0.4667,0.6,0.1333
triage,mixed,clustered,off,rep5,MSMXT-10,15,0.8667,1.0,1.0,0.7333
triage,mixed,clustered,off,rep5,MSMXT-11,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep5,MSMXT-12,15,1.0,0.9333,0.5333,0.3333
triage,mixed,clustered,off,rep5,MSMXT-13,15,0.8,0.9333,1.0,0.7333
triage,mixed,clustered,off,rep5,MSMXT-14,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep5,MSMXT-15,15,0.9333,0.2667,0.4667,0.2
triage,mixed,clustered,off,rep5,MSMXT-16,15,1.0,1.0,1.0,0.6667
triage,mixed,clustered,off,rep5,MSMXT-17,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep5,MSMXT-18,15,0.9333,0.4,0.6,0.4667
triage,mixed,clustered,off,rep5,MSMXT-19,15,0.7333,0.6667,0.8,0.6667
triage,mixed,clustered,off,rep5,MSMXT-20,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep6,MSMXT-01,15,0.6667,1.0,1.0,1.0
triage,mixed,clustered,off,rep6,MSMXT-02,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep6,MSMXT-03,15,0.6,0.2667,0.4,0.2667
triage,mixed,clustered,off,rep6,MSMXT-04,15,0.9333,1.0,0.8667,0.8
triage,mixed,clustered,off,rep6,MSMXT-05,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep6,MSMXT-06,15,0.8,0.2667,0.4,0.3333
triage,mixed,clustered,off,rep6,MSMXT-07,15,0.9333,1.0,0.6667,1.0
triage,mixed,clustered,off,rep6,MSMXT-08,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep6,MSMXT-09,15,0.7333,0.2667,0.5333,0.1333
triage,mixed,clustered,off,rep6,MSMXT-10,15,0.8,1.0,0.8667,0.6667
triage,mixed,clustered,off,rep6,MSMXT-11,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep6,MSMXT-12,15,0.9333,0.8,0.7333,0.2
triage,mixed,clustered,off,rep6,MSMXT-13,15,0.4667,1.0,0.9333,1.0
triage,mixed,clustered,off,rep6,MSMXT-14,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep6,MSMXT-15,15,0.8667,0.7333,0.7333,0.5333
triage,mixed,clustered,off,rep6,MSMXT-16,15,1.0,0.9333,1.0,0.7333
triage,mixed,clustered,off,rep6,MSMXT-17,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep6,MSMXT-18,15,0.9333,0.4,0.4667,0.3333
triage,mixed,clustered,off,rep6,MSMXT-19,15,1.0,0.9333,0.8667,0.7333
triage,mixed,clustered,off,rep6,MSMXT-20,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep7,MSMXT-01,15,0.4667,1.0,0.8,0.8
triage,mixed,clustered,off,rep7,MSMXT-02,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep7,MSMXT-03,15,0.8,0.6667,0.6667,0.4667
triage,mixed,clustered,off,rep7,MSMXT-04,15,0.9333,1.0,1.0,0.8667
triage,mixed,clustered,off,rep7,MSMXT-05,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep7,MSMXT-06,15,0.8667,0.4,0.6,0.0667
triage,mixed,clustered,off,rep7,MSMXT-07,15,0.7333,1.0,0.8667,0.9333
triage,mixed,clustered,off,rep7,MSMXT-08,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep7,MSMXT-09,15,0.8667,0.5333,1.0,0.3333
triage,mixed,clustered,off,rep7,MSMXT-10,15,0.8667,0.9333,0.8667,0.2667
triage,mixed,clustered,off,rep7,MSMXT-11,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep7,MSMXT-12,15,0.9333,0.6,0.8,0.0667
triage,mixed,clustered,off,rep7,MSMXT-13,14,0.9286,0.8571,0.9286,0.7857
triage,mixed,clustered,off,rep7,MSMXT-14,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep7,MSMXT-15,15,0.7333,0.6,0.8,0.6
triage,mixed,clustered,off,rep7,MSMXT-16,15,0.9333,1.0,0.6667,0.9333
triage,mixed,clustered,off,rep7,MSMXT-17,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep7,MSMXT-18,15,0.8,0.5333,0.6,0.4667
triage,mixed,clustered,off,rep7,MSMXT-19,15,0.9333,0.9333,1.0,0.8
triage,mixed,clustered,off,rep7,MSMXT-20,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep8,MSMXT-01,15,1.0,0.8667,0.9333,0.6
triage,mixed,clustered,off,rep8,MSMXT-02,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep8,MSMXT-03,15,0.8667,0.2667,0.4,0.1333
triage,mixed,clustered,off,rep8,MSMXT-04,15,0.9333,0.9333,1.0,0.5333
triage,mixed,clustered,off,rep8,MSMXT-05,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep8,MSMXT-06,15,0.8,0.5333,0.8,0.2
triage,mixed,clustered,off,rep8,MSMXT-07,15,0.8667,0.8,0.8,0.2667
triage,mixed,clustered,off,rep8,MSMXT-08,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep8,MSMXT-09,15,1.0,0.7333,0.7333,0.3333
triage,mixed,clustered,off,rep8,MSMXT-10,14,0.7143,0.8571,1.0,0.7143
triage,mixed,clustered,off,rep8,MSMXT-11,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep8,MSMXT-12,15,0.9333,0.8667,0.5333,0.8
triage,mixed,clustered,off,rep8,MSMXT-13,15,0.8,0.9333,0.8667,0.8
triage,mixed,clustered,off,rep8,MSMXT-14,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep8,MSMXT-15,15,0.8667,0.3333,0.6667,0.1333
triage,mixed,clustered,off,rep8,MSMXT-16,15,0.7333,1.0,0.9333,0.8
triage,mixed,clustered,off,rep8,MSMXT-17,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,off,rep8,MSMXT-18,15,0.9333,0.6667,0.9333,0.4667
triage,mixed,clustered,off,rep8,MSMXT-19,15,0.6,0.8667,1.0,0.8
triage,mixed,clustered,off,rep8,MSMXT-20,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,on,rep1,MSMXT-01,15,0.8,0.8667,0.6667,0.4667
triage,mixed,clustered,on,rep1,MSMXT-02,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,on,rep1,MSMXT-03,15,0.9333,0.7333,0.5333,0.2
triage,mixed,clustered,on,rep1,MSMXT-04,13,0.8462,0.9231,1.0,0.3846
triage,mixed,clustered,on,rep1,MSMXT-05,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,on,rep1,MSMXT-06,15,0.9333,0.8,0.8667,0.2
triage,mixed,clustered,on,rep1,MSMXT-07,15,0.9333,1.0,0.8,0.6
triage,mixed,clustered,on,rep1,MSMXT-08,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,on,rep1,MSMXT-09,15,0.8667,0.4667,0.8,0.4
triage,mixed,clustered,on,rep1,MSMXT-10,15,0.8667,0.9333,1.0,0.6667
triage,mixed,clustered,on,rep1,MSMXT-11,15,0.0667,0.0,0.0,0.0
triage,mixed,clustered,on,rep1,MSMXT-12,15,0.8,0.6,0.8667,0.5333
triage,mixed,clustered,on,rep1,MSMXT-13,15,0.8667,0.9333,0.9333,0.3333
triage,mixed,clustered,on,rep1,MSMXT-14,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,on,rep1,MSMXT-15,15,0.9333,0.8,0.8667,0.8
triage,mixed,clustered,on,rep1,MSMXT-16,15,0.6667,0.8667,1.0,0.7333
triage,mixed,clustered,on,rep1,MSMXT-17,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,on,rep1,MSMXT-18,15,0.8667,0.3333,0.6667,0.2667
triage,mixed,clustered,on,rep1,MSMXT-19,14,0.7857,1.0,0.8571,1.0
triage,mixed,clustered,on,rep1,MSMXT-20,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,on,rep2,MSMXT-01,15,0.8667,1.0,1.0,0.4
triage,mixed,clustered,on,rep2,MSMXT-02,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,on,rep2,MSMXT-03,15,0.7333,0.4,0.6,0.4
triage,mixed,clustered,on,rep2,MSMXT-04,15,0.8667,1.0,0.9333,0.6667
triage,mixed,clustered,on,rep2,MSMXT-05,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,on,rep2,MSMXT-06,15,0.8667,0.4,0.8,0.5333
triage,mixed,clustered,on,rep2,MSMXT-07,15,0.7333,1.0,1.0,0.8667
triage,mixed,clustered,on,rep2,MSMXT-08,15,0.0,0.0,1.0,0.0
triage,mixed,clustered,on,rep2,MSMXT-09,15,0.8667,0.8,0.8,0.1333
triage,mixed,clustered,on,rep2,MSMXT-10,15,0.8667,0.7333,0.8667,0.5333
triage,mixed,clustered,on,rep2,MSMXT-11,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,on,rep2,MSMXT-12,15,1.0,0.6,0.9333,0.2667
triage,mixed,clustered,on,rep2,MSMXT-13,15,1.0,1.0,0.7333,0.6
triage,mixed,clustered,on,rep2,MSMXT-14,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,on,rep2,MSMXT-15,15,0.8667,0.2,0.5333,0.2667
triage,mixed,clustered,on,rep2,MSMXT-16,15,0.7333,0.8,1.0,0.8
triage,mixed,clustered,on,rep2,MSMXT-17,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,on,rep2,MSMXT-18,14,0.9286,0.1429,0.8571,0.1429
triage,mixed,clustered,on,rep2,MSMXT-19,15,0.9333,1.0,0.8,0.8
triage,mixed,clustered,on,rep2,MSMXT-20,15,0.1333,0.0,0.0667,0.0
triage,mixed,clustered,on,rep3,MSMXT-01,15,0.8,0.9333,0.9333,0.8667
triage,mixed,clustered,on,rep3,MSMXT-02,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,on,rep3,MSMXT-03,14,0.7857,0.6429,0.4286,0.2143
triage,mixed,clustered,on,rep3,MSMXT-04,15,0.9333,1.0,1.0,0.5333
triage,mixed,clustered,on,rep3,MSMXT-05,15,0.0667,0.0,0.0667,0.0
triage,mixed,clustered,on,rep3,MSMXT-06,15,0.7333,0.2,0.6,0.2667
triage,mixed,clustered,on,rep3,MSMXT-07,15,0.7333,1.0,0.8667,0.7333
triage,mixed,clustered,on,rep3,MSMXT-08,15,0.0,0.0,1.0,0.0
triage,mixed,clustered,on,rep3,MSMXT-09,15,0.9333,0.9333,0.8667,0.2667
triage,mixed,clustered,on,rep3,MSMXT-10,15,0.8,1.0,1.0,0.9333
triage,mixed,clustered,on,rep3,MSMXT-11,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,on,rep3,MSMXT-12,15,0.7333,0.4,0.5333,0.3333
triage,mixed,clustered,on,rep3,MSMXT-13,15,0.8,1.0,1.0,0.8667
triage,mixed,clustered,on,rep3,MSMXT-14,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,on,rep3,MSMXT-15,15,0.6667,0.4667,0.5333,0.0667
triage,mixed,clustered,on,rep3,MSMXT-16,15,0.9333,1.0,0.9333,0.6
triage,mixed,clustered,on,rep3,MSMXT-17,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,on,rep3,MSMXT-18,15,0.8667,0.7333,0.4667,0.4667
triage,mixed,clustered,on,rep3,MSMXT-19,15,0.6667,0.9333,0.8,0.4667
triage,mixed,clustered,on,rep3,MSMXT-20,15,0.0,0.0,0.1333,0.0
triage,mixed,clustered,on,rep4,MSMXT-01,15,0.8667,0.9333,0.8667,0.6667
triage,mixed,clustered,on,rep4,MSMXT-02,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,on,rep4,MSMXT-03,15,0.8,0.3333,0.7333,0.2667
triage,mixed,clustered,on,rep4,MSMXT-04,15,1.0,0.8667,0.7333,0.6667
triage,mixed,clustered,on,rep4,MSMXT-05,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,on,rep4,MSMXT-06,15,0.9333,0.6667,0.8,0.4
triage,mixed,clustered,on,rep4,MSMXT-07,15,0.7333,0.9333,0.8667,0.7333
triage,mixed,clustered,on,rep4,MSMXT-08,15,0.0,0.0,0.0667,0.0
triage,mixed,clustered,on,rep4,MSMXT-09,15,1.0,0.8667,0.9333,0.2
triage,mixed,clustered,on,rep4,MSMXT-10,15,0.8667,1.0,1.0,1.0
triage,mixed,clustered,on,rep4,MSMXT-11,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,on,rep4,MSMXT-12,15,1.0,0.9333,0.6,0.3333
triage,mixed,clustered,on,rep4,MSMXT-13,15,0.5333,0.6667,0.7333,0.5333
triage,mixed,clustered,on,rep4,MSMXT-14,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,on,rep4,MSMXT-15,15,1.0,0.7333,0.9333,0.5333
triage,mixed,clustered,on,rep4,MSMXT-16,15,0.8,1.0,0.8667,0.7333
triage,mixed,clustered,on,rep4,MSMXT-17,15,0.0,0.0,0.0667,0.0
triage,mixed,clustered,on,rep4,MSMXT-18,15,0.8,0.3333,0.8,0.3333
triage,mixed,clustered,on,rep4,MSMXT-19,15,0.9333,1.0,1.0,0.6667
triage,mixed,clustered,on,rep4,MSMXT-20,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,on,rep5,MSMXT-01,15,0.8,1.0,0.9333,0.7333
triage,mixed,clustered,on,rep5,MSMXT-02,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,on,rep5,MSMXT-03,15,1.0,0.3333,0.6,0.2667
triage,mixed,clustered,on,rep5,MSMXT-04,15,0.8667,0.9333,1.0,0.7333
triage,mixed,clustered,on,rep5,MSMXT-05,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,on,rep5,MSMXT-06,15,0.9333,0.8,0.6,0.4667
triage,mixed,clustered,on,rep5,MSMXT-07,15,0.8667,1.0,1.0,0.9333
triage,mixed,clustered,on,rep5,MSMXT-08,15,0.0,0.0,0.0667,0.0
triage,mixed,clustered,on,rep5,MSMXT-09,15,0.9333,0.5333,0.7333,0.1333
triage,mixed,clustered,on,rep5,MSMXT-10,15,0.7333,1.0,1.0,0.6667
triage,mixed,clustered,on,rep5,MSMXT-11,15,0.0,0.0,0.0667,0.0
triage,mixed,clustered,on,rep5,MSMXT-12,15,0.8667,0.4667,0.7333,0.2667
triage,mixed,clustered,on,rep5,MSMXT-13,15,0.8667,1.0,1.0,0.7333
triage,mixed,clustered,on,rep5,MSMXT-14,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,on,rep5,MSMXT-15,15,0.8667,0.4667,0.8667,0.2667
triage,mixed,clustered,on,rep5,MSMXT-16,15,1.0,0.9333,0.9333,0.8
triage,mixed,clustered,on,rep5,MSMXT-17,15,0.0,0.0,0.0667,0.0
triage,mixed,clustered,on,rep5,MSMXT-18,15,1.0,0.6667,0.7333,0.6667
triage,mixed,clustered,on,rep5,MSMXT-19,15,0.8667,1.0,0.8667,0.6
triage,mixed,clustered,on,rep5,MSMXT-20,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,on,rep6,MSMXT-01,15,0.8667,1.0,1.0,0.6
triage,mixed,clustered,on,rep6,MSMXT-02,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,on,rep6,MSMXT-03,15,0.6667,0.6667,0.5333,0.4667
triage,mixed,clustered,on,rep6,MSMXT-04,15,0.9333,0.9333,0.8667,0.5333
triage,mixed,clustered,on,rep6,MSMXT-05,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,on,rep6,MSMXT-06,15,0.8,0.4667,0.6667,0.2
triage,mixed,clustered,on,rep6,MSMXT-07,15,0.9333,0.9333,0.7333,0.8667
triage,mixed,clustered,on,rep6,MSMXT-08,15,0.0,0.0,0.0,0.0
triage,mixed,clustered,on,rep6,MSMXT-09,15,1.0,0.8667,0.8,0.4667
triage,mixed,clustered,on,rep6,MSMXT-10,15,1.0,1.0,1.0,0.6
triage,mixed,clustered,on,rep6,MSMXT-11,15,0.0,0.0,0.0,0.0
